x,wave
17.919999999999987,0.0001071146763187184 + 4.786250731580421e-7im
17.93999999999997,0.00010697527424323347 + 4.775545332769544e-7im
17.960000000000008,0.00010683625339431754 + 4.764899951368595e-7im
17.980000000000018,0.00010669761171521116 + 4.754314095960099e-7im
18.00000000000003,0.00010655934716511655 + 4.7437872795571117e-7im
18.02000000000001,0.00010642145771878772 + 4.7333190213147607e-7im
18.04000000000002,0.00010628394136655377 + 4.722908845179455e-7im
18.060000000000002,0.00010614679611395995 + 4.7125562815124273e-7im
18.080000000000013,0.00010601001998175251 + 4.702260863501879e-7im
18.099999999999994,0.00010587361100562185 + 4.6920221319742355e-7im
18.120000000000005,0.00010573756723623962 + 4.681839631858929e-7im
18.139999999999986,0.00010560188673893901 + 4.671712912282494e-7im
18.159999999999997,0.00010546656759350462 + 4.6616415281396786e-7im
18.180000000000007,0.00010533160789421421 + 4.6516250387780993e-7im
18.19999999999999,0.00010519700574957466 + 4.641663008289598e-7im
18.22,0.00010506275928221793 + 4.6317550057174663e-7im
18.23999999999998,0.00010492886662865254 + 4.621900604402463e-7im
18.25999999999999,0.00010479532593939001 + 4.6120993823515416e-7im
18.279999999999973,0.00010466213537846184 + 4.602350922193662e-7im
18.299999999999983,0.00010452929312356055 + 4.5926548105472804e-7im
18.319999999999993,0.00010439679736570482 + 4.5830106390105736e-7im
18.339999999999975,0.00010426464630932444 + 4.573418003196376e-7im
18.360000000000014,0.0001041328381718888 + 4.563876502459723e-7im
18.380000000000024,0.0001040013711838918 + 4.554385741077278e-7im
18.400000000000006,0.00010387024358880893 + 4.5449453274914084e-7im
18.420000000000016,0.00010373945364282169 + 4.535554872877249e-7im
18.439999999999998,0.00010360899961480601 + 4.526213994564957e-7im
18.460000000000008,0.00010347887978605897 + 4.516922312186987e-7im
18.480000000000018,0.00010334909245040154 + 4.507679449803163e-7im
18.5,0.00010321963591382055 + 4.498485035293762e-7im
18.52000000000001,0.00010309050849457103 + 4.4893387004339344e-7im
18.539999999999992,0.00010296170852286312 + 4.480240080466405e-7im
18.560000000000002,0.00010283323434091004 + 4.471188815252837e-7im
18.579999999999984,0.00010270508430270597 + 4.462184546672043e-7im
18.599999999999994,0.00010257725677394727 + 4.453226921745814e-7im
18.620000000000005,0.00010244975013190712 + 4.444315590350508e-7im
18.639999999999986,0.00010232256276538593 + 4.435450205908701e-7im
18.659999999999997,0.00010219569307449456 + 4.4266304248315346e-7im
18.67999999999998,0.0001020691394706956 + 4.417855908318781e-7im
18.69999999999999,0.0001019429003765787 + 4.4091263188783205e-7im
18.71999999999997,0.00010181697422572722 + 4.4004413252488246e-7im
18.73999999999998,0.00010169135946275488 + 4.3918005961414796e-7im
18.76000000000002,0.00010156605454309442 + 4.383203806121285e-7im
18.78000000000003,0.00010144105793298964 + 4.374650631408386e-7im
18.80000000000001,0.00010131636810921321 + 4.3661407520055305e-7im
18.82000000000002,0.00010119198355920618 + 4.3576738512600905e-7im
18.840000000000003,0.00010106790278081446 + 4.349249614429191e-7im
18.860000000000014,0.00010094412428232898 + 4.3408677316986127e-7im
18.879999999999995,0.00010082064658213542 + 4.332527894401077e-7im
18.900000000000006,0.00010069746820897586 + 4.324229797870273e-7im
18.920000000000016,0.00010057458770155618 + 4.315973140584945e-7im
18.939999999999998,0.00010045200360863015 + 4.3077576226818654e-7im
18.960000000000008,0.00010032971448883463 + 4.2995829485146137e-7im
18.97999999999999,0.00010020771891062593 + 4.29144882403293e-7im
19.0,0.00010008601545215483 + 4.283354958915121e-7im
19.019999999999982,9.996460270124921e-5 + 4.275301065436359e-7im
19.039999999999992,9.984347925524074e-5 + 4.2672868580008096e-7im
19.060000000000002,9.97226437209862e-5 + 4.2593120544372973e-7im
19.079999999999984,9.960209471467942e-5 + 4.251376374573257e-7im
19.099999999999994,9.948183086183364e-5 + 4.243479541103184e-7im
19.119999999999976,9.936185079718102e-5 + 4.2356212794866e-7im
19.139999999999986,9.924215316451483e-5 + 4.2278013176156174e-7im
19.160000000000025,9.912273661683057e-5 + 4.2200193855383666e-7im
19.180000000000007,9.900359981594382e-5 + 4.212275216380171e-7im
19.200000000000017,9.888474143274115e-5 + 4.204568545241132e-7im
19.220000000000027,9.876616014670266e-5 + 4.196899110156537e-7im
19.24000000000001,9.864785464623962e-5 + 4.1892666510593e-7im
19.26000000000002,9.852982362838833e-5 + 4.181670910222353e-7im
19.28,9.841206579877228e-5 + 4.1741116328722973e-7im
19.30000000000001,9.829457987144138e-5 + 4.166588565897549e-7im
19.319999999999993,9.817736456903791e-5 + 4.159101458802196e-7im
19.340000000000003,9.806041862251762e-5 + 4.151650063262104e-7im
19.360000000000014,9.794374077107211e-5 + 4.144234132859361e-7im
19.379999999999995,9.782732976227436e-5 + 4.136853424285949e-7im
19.400000000000006,9.771118435172253e-5 + 4.1295076956490987e-7im
19.419999999999987,9.759530330316334e-5 + 4.1221967074638403e-7im
19.439999999999998,9.747968538836173e-5 + 4.1149202216808825e-7im
19.45999999999998,9.736432938702719e-5 + 4.1076780035490737e-7im
19.47999999999999,9.724923408679036e-5 + 4.1004698197889443e-7im
19.49999999999997,9.71343982830727e-5 + 4.093295438855076e-7im
19.519999999999982,9.701982077908446e-5 + 4.0861546323427965e-7im
19.539999999999992,9.690550038567937e-5 + 4.079047171889052e-7im
19.56000000000003,9.679143592141487e-5 + 4.071972833664289e-7im
19.580000000000013,9.667762621233802e-5 + 4.064931393437965e-7im
19.600000000000023,9.656407009205364e-5 + 4.057922630670074e-7im
19.620000000000005,9.645076640159162e-5 + 4.050946325298225e-7im
19.640000000000015,9.633771398931587e-5 + 4.044002260261988e-7im
19.660000000000025,9.62249117110383e-5 + 4.037090219883295e-7im
19.680000000000007,9.611235842961253e-5 + 4.0302099907721906e-7im
19.700000000000017,9.600005301540778e-5 + 4.023361360758644e-7im
19.72,9.588799434555259e-5 + 4.016544119223436e-7im
19.74000000000001,9.577618130455585e-5 + 4.0097580587072696e-7im
19.75999999999999,9.566461278386758e-5 + 4.003002972705586e-7im
19.78,9.555328768184285e-5 + 3.996278655520377e-7im
19.799999999999983,9.544220490386285e-5 + 3.98958490459546e-7im
19.819999999999993,9.533136336203618e-5 + 3.9829215194951517e-7im
19.840000000000003,9.522076197537411e-5 + 3.9762882993051623e-7im
19.859999999999985,9.511039966958588e-5 + 3.969685046675154e-7im
19.879999999999995,9.500027537705855e-5 + 3.96311156511418e-7im
19.899999999999977,9.489038803691798e-5 + 3.956567660092325e-7im
19.919999999999987,9.478073659471821e-5 + 3.950053138294157e-7im
19.93999999999997,9.467132000267865e-5 + 3.943567808591332e-7im
19.960000000000036,9.456213721945873e-5 + 3.9371114813360005e-7im
19.980000000000018,9.445318721014705e-5 + 3.9306839679581045e-7im
20.00000000000003,9.434446894616172e-5 + 3.9242850819406723e-7im
20.02000000000001,9.423598140539087e-5 + 3.9179146374119486e-7im
20.04000000000002,9.412772357185489e-5 + 3.9115724517651285e-7im
20.060000000000002,9.401969443586933e-5 + 3.905258341841579e-7im
20.080000000000013,9.391189299389743e-5 + 3.8989721279019906e-7im
20.099999999999994,9.380431824863012e-5 + 3.8927136301579426e-7im
20.120000000000005,9.369696920871767e-5 + 3.8864826709761117e-7im
20.140000000000015,9.358984488890131e-5 + 3.880279074089664e-7im
20.159999999999997,9.348294431001469e-5 + 3.8741026645217886e-7im
20.180000000000007,9.337626649865581e-5 + 3.8679532690247536e-7im
20.19999999999999,9.326981048743215e-5 + 3.861830715308768e-7im
20.22,9.316357531482984e-5 + 3.855734832955597e-7im
20.23999999999998,9.30575600250292e-5 + 3.849665452849268e-7im
20.25999999999999,9.295176366806242e-5 + 3.8436224063537525e-7im
20.279999999999973,9.284618529967899e-5 + 3.837605527069167e-7im
20.299999999999983,9.274082398135108e-5 + 3.831614650043392e-7im
20.319999999999993,9.263567878001117e-5 + 3.825649611108261e-7im
20.339999999999975,9.253074876838076e-5 + 3.819710247555788e-7im
20.359999999999985,9.242603302457411e-5 + 3.813796398018487e-7im
20.380000000000024,9.232153063232439e-5 + 3.8079079024420433e-7im
20.400000000000006,9.221724068079204e-5 + 3.802044602037263e-7im
20.420000000000016,9.211316226454935e-5 + 3.796206338861597e-7im
20.440000000000026,9.200929448356227e-5 + 3.790392956739971e-7im
20.460000000000008,9.190563644310881e-5 + 3.7846043004844593e-7im
20.480000000000018,9.180218725380847e-5 + 3.7788402162293145e-7im
20.5,9.16989460314788e-5 + 3.773100551498254e-7im
20.52000000000001,9.159591189735856e-5 + 3.767385153774526e-7im
20.539999999999992,9.149308397755101e-5 + 3.761693873624406e-7im
20.560000000000002,9.139046140358044e-5 + 3.75602656148745e-7im
20.579999999999984,9.128804331188336e-5 + 3.750383069520062e-7im
20.599999999999994,9.118582884418243e-5 + 3.7447632505993834e-7im
20.620000000000005,9.108381714697585e-5 + 3.739166958770367e-7im
20.639999999999986,9.098200737196139e-5 + 3.733594049443975e-7im
20.659999999999997,9.088039867572564e-5 + 3.728044379421938e-7im
20.67999999999998,9.077899021970876e-5 + 3.7225178053593724e-7im
20.69999999999999,9.067778117034187e-5 + 3.7170141868171073e-7im
20.71999999999997,9.05767706988682e-5 + 3.711533382976634e-7im
20.73999999999998,9.047595798134082e-5 + 3.7060752545630414e-7im
20.75999999999999,9.037534219855142e-5 + 3.70063966364523e-7im
20.78000000000003,9.027492253613346e-5 + 3.6952264728075983e-7im
20.80000000000001,9.017469818429348e-5 + 3.68983554582113e-7im
20.82000000000002,9.007466833805182e-5 + 3.6844667479873825e-7im
20.840000000000003,8.997483219701322e-5 + 3.679119944877316e-7im
20.860000000000014,8.98751889653604e-5 + 3.6737950037979394e-7im
20.879999999999995,8.977573785189014e-5 + 3.6684917922609334e-7im
20.900000000000006,8.96764780699234e-5 + 3.663210179303248e-7im
20.920000000000016,8.957740883729437e-5 + 3.657950034836013e-7im
20.939999999999998,8.94785293763645e-5 + 3.6527112296083196e-7im
20.960000000000008,8.937983891385585e-5 + 3.647493635498458e-7im
20.97999999999999,8.928133668093784e-5 + 3.642297125185183e-7im
21.0,8.918302191318123e-5 + 3.637121572285382e-7im
21.019999999999982,8.908489385046003e-5 + 3.631966851852604e-7im
21.039999999999992,8.898695173708064e-5 + 3.626832838918172e-7im
21.060000000000002,8.888919482145154e-5 + 3.621719410185667e-7im
21.079999999999984,8.879162235640621e-5 + 3.616626443257082e-7im
21.099999999999994,8.869423359894786e-5 + 3.611553815384084e-7im
21.119999999999976,8.859702781029602e-5 + 3.6065014068663357e-7im
21.139999999999986,8.85000042557436e-5 + 3.6014690972354297e-7im
21.159999999999968,8.840316220488756e-5 + 3.596456767350487e-7im
21.180000000000007,8.830650093131671e-5 + 3.5914642993302977e-7im
21.200000000000017,8.821001971274505e-5 + 3.586491575307796e-7im
21.220000000000027,8.811371783090769e-5 + 3.581538479258564e-7im
21.24000000000001,8.801759457160566e-5 + 3.576604894870148e-7im
21.26000000000002,8.792164922462741e-5 + 3.571690707737772e-7im
21.28,8.78258810836911e-5 + 3.5667958037645395e-7im
21.30000000000001,8.773028944653095e-5 + 3.5619200696075505e-7im
21.319999999999993,8.763487361471659e-5 + 3.5570633933421554e-7im
21.340000000000003,8.753963289378233e-5 + 3.552225662677136e-7im
21.360000000000014,8.744456659303948e-5 + 3.5474067670610893e-7im
21.379999999999995,8.734967402572265e-5 + 3.542606596679107e-7im
21.400000000000006,8.72549545087839e-5 + 3.537825042296552e-7im
21.419999999999987,8.716040736306087e-5 + 3.5330619949738225e-7im
21.439999999999998,8.70660319130218e-5 + 3.528317347581815e-7im
21.45999999999998,8.697182748695925e-5 + 3.5235909928184823e-7im
21.47999999999999,8.687779341687443e-5 + 3.5188828250312357e-7im
21.5,8.678392903835718e-5 + 3.514192738248339e-7im
21.519999999999982,8.669023369072074e-5 + 3.5095206281000757e-7im
21.539999999999992,8.65967067169668e-5 + 3.5048663907017133e-7im
21.559999999999974,8.650334746353372e-5 + 3.5002299224053667e-7im
21.580000000000013,8.641015528056425e-5 + 3.4956111209793355e-7im
21.600000000000023,8.631712952177118e-5 + 3.4910098851514205e-7im
21.620000000000005,8.622426954430165e-5 + 3.4864261127200983e-7im
21.640000000000015,8.613157470888899e-5 + 3.481859704544811e-7im
21.660000000000025,8.60390443797593e-5 + 3.477310560174296e-7im
21.680000000000007,8.594667792453416e-5 + 3.4727785811482525e-7im
21.700000000000017,8.5854474714328e-5 + 3.468263668593077e-7im
21.72,8.576243412361624e-5 + 3.463765725356192e-7im
21.74000000000001,8.567055553032497e-5 + 3.459284654165498e-7im
21.75999999999999,8.557883831568338e-5 + 3.4548203589286565e-7im
21.78,8.548728186439177e-5 + 3.45037274444907e-7im
21.80000000000001,8.539588556430962e-5 + 3.445941714845453e-7im
21.819999999999993,8.530464880668604e-5 + 3.4415271767066706e-7im
21.840000000000003,8.521357098611927e-5 + 3.4371290359119077e-7im
21.859999999999985,8.512265150030562e-5 + 3.4327471998452857e-7im
21.879999999999995,8.503188975032769e-5 + 3.42838157533847e-7im
21.899999999999977,8.494128514030679e-5 + 3.4240320714940315e-7im
21.919999999999987,8.48508370778184e-5 + 3.4196985965907523e-7im
21.93999999999997,8.476054497339133e-5 + 3.4153810607755686e-7im
21.95999999999998,8.467040824076026e-5 + 3.411079373513862e-7im
21.980000000000018,8.458042629684597e-5 + 3.406793445665759e-7im
22.00000000000003,8.449059856159635e-5 + 3.4025231888206505e-7im
22.02000000000001,8.440092445815436e-5 + 3.398268514930624e-7im
22.04000000000002,8.431140341265636e-5 + 3.394029336168961e-7im
22.060000000000002,8.422203485429806e-5 + 3.389805565572516e-7im
22.080000000000013,8.413281821533477e-5 + 3.3855971175191596e-7im
22.100000000000023,8.404375293101695e-5 + 3.381403905340556e-7im
22.120000000000005,8.395483843956772e-5 + 3.377225844473149e-7im
22.140000000000015,8.386607418220598e-5 + 3.3730628502767994e-7im
22.159999999999997,8.377745960311676e-5 + 3.368914838197601e-7im
22.180000000000007,8.368899414937094e-5 + 3.3647817253418084e-7im
22.19999999999999,8.360067727097755e-5 + 3.360663428682769e-7im
22.22,8.351250842088551e-5 + 3.356559865854142e-7im
22.23999999999998,8.342448705485183e-5 + 3.3524709550391206e-7im
22.25999999999999,8.333661263153657e-5 + 3.3483966144650044e-7im
22.28,8.32488846124183e-5 + 3.344336763938997e-7im
22.299999999999983,8.316130246178981e-5 + 3.340291323453477e-7im
22.319999999999993,8.307386564678096e-5 + 3.3362602125031054e-7im
22.339999999999975,8.29865736372823e-5 + 3.3322433525811234e-7im
22.359999999999985,8.289942590597688e-5 + 3.328240665259406e-7im
22.380000000000024,8.281242192824245e-5 + 3.3242520714271986e-7im
22.400000000000034,8.272556118227475e-5 + 3.3202774944010167e-7im
22.420000000000016,8.263884314890095e-5 + 3.3163168569071104e-7im
22.440000000000026,8.255226731173672e-5 + 3.3123700821207634e-7im
22.460000000000008,8.246583315695387e-5 + 3.308437093845402e-7im
22.480000000000018,8.237954017354061e-5 + 3.3045178163056875e-7im
22.5,8.229338785298994e-5 + 3.3006121753717114e-7im
22.52000000000001,8.220737568950637e-5 + 3.2967200954762543e-7im
22.539999999999992,8.212150317988483e-5 + 3.2928415029297304e-7im
22.560000000000002,8.203576982356292e-5 + 3.288976323632788e-7im
22.580000000000013,8.195017512253e-5 + 3.2851244846371264e-7im
22.599999999999994,8.186471858126528e-5 + 3.281285913578213e-7im
22.620000000000005,8.177939970688078e-5 + 3.277460537612815e-7im
22.639999999999986,8.169421800906915e-5 + 3.2736482856270604e-7im
22.659999999999997,8.160917299990464e-5 + 3.269849085601065e-7im
22.67999999999998,8.152426419408779e-5 + 3.2660628670763283e-7im
22.69999999999999,8.14394911087204e-5 + 3.262289559427446e-7im
22.71999999999997,8.135485326343126e-5 + 3.2585290929548717e-7im
22.73999999999998,8.127035018029058e-5 + 3.2547813976493253e-7im
22.75999999999999,8.118598138370317e-5 + 3.2510464053203184e-7im
22.779999999999973,8.110174640076977e-5 + 3.2473240464054273e-7im
22.80000000000001,8.101764476065143e-5 + 3.2436142532270124e-7im
22.82000000000002,8.093367599522912e-5 + 3.2399169576981995e-7im
22.840000000000003,8.084983963847062e-5 + 3.2362320932093674e-7im
22.860000000000014,8.076613522695663e-5 + 3.2325595918955587e-7im
22.880000000000024,8.06825622994692e-5 + 3.228899387620983e-7im
22.900000000000006,8.059912039714784e-5 + 3.2252514147272434e-7im
22.920000000000016,8.051580906353745e-5 + 3.2216156073813804e-7im
22.939999999999998,8.043262784438941e-5 + 3.2179918999636846e-7im
22.960000000000008,8.034957628783143e-5 + 3.2143802279352383e-7im
22.97999999999999,8.026665394419474e-5 + 3.210780527004787e-7im
23.0,8.018386036612292e-5 + 3.207192733094689e-7im
23.019999999999982,8.010119510850528e-5 + 3.2036167824384484e-7im
23.039999999999992,8.001865772848338e-5 + 3.2000526118790614e-7im
23.060000000000002,7.993624778535156e-5 + 3.1965001585199427e-7im
23.079999999999984,7.985396484071276e-5 + 3.192959360183598e-7im
23.099999999999994,7.977180845831096e-5 + 3.189430154741686e-7im
23.119999999999976,7.968977820410112e-5 + 3.1859124804726954e-7im
23.139999999999986,7.960787364615989e-5 + 3.182406276236377e-7im
23.159999999999968,7.952609435478501e-5 + 3.1789114808476733e-7im
23.17999999999998,7.944443990240563e-5 + 3.1754280340623083e-7im
23.200000000000017,7.936290986357439e-5 + 3.171955875976925e-7im
23.220000000000027,7.928150381490058e-5 + 3.168494946411988e-7im
23.24000000000001,7.920022133522099e-5 + 3.165045185709061e-7im
23.26000000000002,7.911906200537483e-5 + 3.16160653560143e-7im
23.28,7.903802540827758e-5 + 3.15817893688517e-7im
23.30000000000001,7.89571111290297e-5 + 3.1547623312734787e-7im
23.319999999999993,7.887631875462377e-5 + 3.151356661449608e-7im
23.340000000000003,7.879564787424102e-5 + 3.147961869128424e-7im
23.360000000000014,7.871509807899766e-5 + 3.144577896890591e-7im
23.379999999999995,7.863466896208434e-5 + 3.141204688908736e-7im
23.400000000000006,7.855436011862998e-5 + 3.137842187456073e-7im
23.419999999999987,7.847417114586699e-5 + 3.134490337082344e-7im
23.439999999999998,7.83941016429067e-5 + 3.131149081773972e-7im
23.45999999999998,7.831415121092839e-5 + 3.127818365734496e-7im
23.47999999999999,7.823431945299716e-5 + 3.12449813418797e-7im
23.5,7.815460597414548e-5 + 3.1211883317802543e-7im
23.519999999999982,7.807501038134989e-5 + 3.117888904567452e-7im
23.539999999999992,7.799553228352696e-5 + 3.114599798580346e-7im
23.559999999999974,7.791617129150499e-5 + 3.1113209584518883e-7im
23.579999999999984,7.78369270179676e-5 + 3.108052332853332e-7im
23.600000000000023,7.775779907758578e-5 + 3.104793866780892e-7im
23.620000000000005,7.767878708678446e-5 + 3.101545508179275e-7im
23.640000000000015,7.759989066398809e-5 + 3.09830720424163e-7im
23.660000000000025,7.752110942939299e-5 + 3.095078903175962e-7im
23.680000000000007,7.744244300513649e-5 + 3.091860552213195e-7im
23.700000000000017,7.736389101498294e-5 + 3.088652100430973e-7im
23.72,7.72854530848042e-5 + 3.0854534959395344e-7im
23.74000000000001,7.7207128842117e-5 + 3.0822646884808316e-7im
23.75999999999999,7.712891791624528e-5 + 3.0790856268658403e-7im
23.78,7.705081993838027e-5 + 3.0759162606822934e-7im
23.80000000000001,7.697283454146014e-5 + 3.072756539905306e-7im
23.819999999999993,7.689496136013284e-5 + 3.069606415026879e-7im
23.840000000000003,7.681720003095387e-5 + 3.0664658356597646e-7im
23.859999999999985,7.673955019209398e-5 + 3.0633347538380505e-7im
23.879999999999995,7.666201148361517e-5 + 3.0602131195252394e-7im
23.899999999999977,7.658458354711357e-5 + 3.057100884749282e-7im
23.919999999999987,7.650726602612523e-5 + 3.053998001118739e-7im
23.939999999999998,7.643005856568884e-5 + 3.0509044202458265e-7im
23.95999999999998,7.635296081279027e-5 + 3.0478200945343007e-7im
23.97999999999999,7.627597241581941e-5 + 3.0447449767849195e-7im
24.00000000000003,7.619909302509702e-5 + 3.041679019119494e-7im
24.02000000000001,7.612232229245841e-5 + 3.038622175228309e-7im
24.04000000000002,7.604565987157834e-5 + 3.03557439825931e-7im
24.060000000000002,7.5969105417567e-5 + 3.0325356414459115e-7im
24.080000000000013,7.589265858732969e-5 + 3.029505859222918e-7im
24.100000000000023,7.581631903943274e-5 + 3.0264850056403806e-7im
24.120000000000005,7.57400864339346e-5 + 3.023473035120899e-7im
24.140000000000015,7.56639604326418e-5 + 3.020469901984523e-7im
24.159999999999997,7.558794069879522e-5 + 3.0174755617095003e-7im
24.180000000000007,7.551202689747493e-5 + 3.0144899689506834e-7im
24.19999999999999,7.543621869520626e-5 + 3.01151307960154e-7im
24.22,7.536051576007832e-5 + 3.008544849416586e-7im
24.24000000000001,7.528491776185297e-5 + 3.005585234135838e-7im
24.25999999999999,7.520942437172288e-5 + 3.002634190113457e-7im
24.28,7.513403526257226e-5 + 2.9996916741731736e-7im
24.299999999999983,7.505875010875347e-5 + 2.9967576426819634e-7im
24.319999999999993,7.498356858616046e-5 + 2.9938320526351476e-7im
24.339999999999975,7.490849037226913e-5 + 2.9909148612072994e-7im
24.359999999999985,7.483351514594761e-5 + 2.988006026670884e-7im
24.379999999999967,7.475864258773582e-5 + 2.9851055057441727e-7im
24.400000000000034,7.468387237961969e-5 + 2.9822132572044347e-7im
24.420000000000016,7.46092042049937e-5 + 2.9793292386415565e-7im
24.440000000000026,7.453463774883259e-5 + 2.9764534088645477e-7im
24.460000000000008,7.446017269758443e-5 + 2.973585726574685e-7im
24.480000000000018,7.438580873913202e-5 + 2.9707261509036964e-7im
24.5,7.431154556284997e-5 + 2.967874640345328e-7im
24.52000000000001,7.423738285953802e-5 + 2.9650311550947217e-7im
24.54000000000002,7.416332032149005e-5 + 2.9621956543909955e-7im
24.560000000000002,7.408935764233918e-5 + 2.9593680982294164e-7im
24.580000000000013,7.401549451728746e-5 + 2.9565484465627935e-7im
24.599999999999994,7.394173064277903e-5 + 2.953736659956438e-7im
24.620000000000005,7.386806571692048e-5 + 2.9509326990122133e-7im
24.639999999999986,7.379449943896842e-5 + 2.9481365240072614e-7im
24.659999999999997,7.37210315096634e-5 + 2.9453480967932016e-7im
24.67999999999998,7.364766163126468e-5 + 2.942567377837665e-7im
24.69999999999999,7.357438950727298e-5 + 2.939794329130685e-7im
24.72,7.3501214842534e-5 + 2.937028911501054e-7im
24.73999999999998,7.342813734344628e-5 + 2.934271087625805e-7im
24.75999999999999,7.335515671752991e-5 + 2.931520819266631e-7im
24.779999999999973,7.328227267383927e-5 + 2.9287780686116293e-7im
24.80000000000001,7.320948492272345e-5 + 2.926042799224281e-7im
24.82000000000002,7.313679317582656e-5 + 2.923314971936753e-7im
24.840000000000032,7.30641971461581e-5 + 2.920594551575666e-7im
24.860000000000014,7.299169654807762e-5 + 2.9178815002369237e-7im
24.880000000000024,7.291929109718485e-5 + 2.915175781449422e-7im
24.900000000000006,7.284698051045371e-5 + 2.91247735905405e-7im
24.920000000000016,7.277476450611741e-5 + 2.909786196025157e-7im
24.939999999999998,7.270264280375267e-5 + 2.9071022573080595e-7im
24.960000000000008,7.263061512421438e-5 + 2.90442550650989e-7im
24.97999999999999,7.255868118955587e-5 + 2.901755908452765e-7im
25.0,7.24868407232602e-5 + 2.899093427323474e-7im
25.02000000000001,7.241509344986245e-5 + 2.8964380278648726e-7im
25.039999999999992,7.234343909538329e-5 + 2.893789675017591e-7im
25.060000000000002,7.227187738688359e-5 + 2.8911483346676855e-7im
25.079999999999984,7.22004080529127e-5 + 2.888513970808367e-7im
25.099999999999994,7.212903082301099e-5 + 2.8858865501161987e-7im
25.119999999999976,7.205774542813337e-5 + 2.8832660378563974e-7im
25.139999999999986,7.198655160032276e-5 + 2.880652400207051e-7im
25.159999999999968,7.191544907295838e-5 + 2.87804560306719e-7im
25.17999999999998,7.184443758060436e-5 + 2.8754456126523494e-7im
25.19999999999999,7.177351685897259e-5 + 2.8728523956306633e-7im
25.220000000000027,7.17026866450249e-5 + 2.8702659184871216e-7im
25.24000000000001,7.163194667694447e-5 + 2.867686148697024e-7im
25.26000000000002,7.156129669397232e-5 + 2.865113052465914e-7im
25.28,7.149073643667412e-5 + 2.8625465976197747e-7im
25.30000000000001,7.142026564676904e-5 + 2.8599867511303957e-7im
25.32000000000002,7.134988406700887e-5 + 2.857433481100883e-7im
25.340000000000003,7.127959144150441e-5 + 2.854886754409453e-7im
25.360000000000014,7.120938751540926e-5 + 2.8523465396181323e-7im
25.379999999999995,7.113927203500583e-5 + 2.849812804915919e-7im
25.400000000000006,7.106924474781095e-5 + 2.847285518096796e-7im
25.419999999999987,7.099930540235781e-5 + 2.8447646483117173e-7im
25.439999999999998,7.092945374843734e-5 + 2.842250164054648e-7im
25.45999999999998,7.085968953686286e-5 + 2.839742033257375e-7im
25.47999999999999,7.07900125196527e-5 + 2.837240225857247e-7im
25.5,7.072042244987952e-5 + 2.834744710564668e-7im
25.519999999999982,7.065091908171878e-5 + 2.83225545642284e-7im
25.539999999999992,7.05815021705139e-5 + 2.829772433596387e-7im
25.559999999999974,7.051217147257837e-5 + 2.8272956110203866e-7im
25.579999999999984,7.044292674546809e-5 + 2.8248249593801516e-7im
25.599999999999966,7.037376774778285e-5 + 2.82236044786188e-7im
25.620000000000033,7.030469423906468e-5 + 2.819902046347582e-7im
25.640000000000015,7.023570598010603e-5 + 2.817449726409053e-7im
25.660000000000025,7.016680273265272e-5 + 2.815003457368834e-7im
25.680000000000007,7.009798425962126e-5 + 2.812563210062876e-7im
25.700000000000017,7.002925032483385e-5 + 2.810128955608072e-7im
25.72,6.996060069330373e-5 + 2.807700664495779e-7im
25.74000000000001,6.98920351309906e-5 + 2.8052783079978196e-7im
25.75999999999999,6.982355340499114e-5 + 2.802861857512928e-7im
25.78,6.975515528334038e-5 + 2.8004512842604675e-7im
25.80000000000001,6.968684053510331e-5 + 2.7980465602476434e-7im
25.819999999999993,6.961860893049191e-5 + 2.795647655675963e-7im
25.840000000000003,6.955046024053897e-5 + 2.7932545444657316e-7im
25.859999999999985,6.948239423754332e-5 + 2.790867196878715e-7im
25.879999999999995,6.941441069455148e-5 + 2.788485586397191e-7im
25.899999999999977,6.934650938579352e-5 + 2.786109684269442e-7im
25.919999999999987,6.927869008640296e-5 + 2.7837394638629937e-7im
25.939999999999998,6.921095257258926e-5 + 2.7813748970041623e-7im
25.95999999999998,6.914329662136858e-5 + 2.7790159567894406e-7im
25.97999999999999,6.90757220109631e-5 + 2.776662616222113e-7im
25.99999999999997,6.900822852051919e-5 + 2.774314848259674e-7im
26.02000000000001,6.894081593001417e-5 + 2.7719726255252254e-7im
26.04000000000002,6.887348402050653e-5 + 2.7696359221679286e-7im
26.060000000000002,6.880623257402233e-5 + 2.767304711328966e-7im
26.080000000000013,6.87390613734814e-5 + 2.7649789662989935e-7im
26.100000000000023,6.8671970202835e-5 + 2.7626586609559414e-7im
26.120000000000005,6.860495884693e-5 + 2.760343769683253e-7im
26.140000000000015,6.853802709150971e-5 + 2.75803426590144e-7im
26.159999999999997,6.847117472337165e-5 + 2.755730123808472e-7im
26.180000000000007,6.840440153017833e-5 + 2.7534313184942746e-7im
26.19999999999999,6.833770730048753e-5 + 2.751137823147188e-7im
26.22,6.82710918238431e-5 + 2.748849613190244e-7im
26.24000000000001,6.820455489067261e-5 + 2.746566663236546e-7im
26.25999999999999,6.813809629232264e-5 + 2.744288947292666e-7im
26.28,6.807171582100725e-5 + 2.742016441837854e-7im
26.299999999999983,6.800541327000441e-5 + 2.7397491202981597e-7im
26.319999999999993,6.793918843324815e-5 + 2.7374869593448376e-7im
26.339999999999975,6.78730411057621e-5 + 2.7352299333836397e-7im
26.359999999999985,6.780697108337934e-5 + 2.73297801832693e-7im
26.379999999999995,6.774097816284899e-5 + 2.7307311894475665e-7im
