a_t,t
0.03423056629111361,300.55000000000007
0.034622036004556746,300.6000000000001
0.034998190647797287,300.65000000000003
0.035361445023633385,300.70000000000005
0.03571180682962736,300.75000000000006
0.03604844319483542,300.80000000000007
0.03637280482987144,300.85
0.03668678307083826,300.90000000000003
0.03698675768041036,300.95000000000005
0.037266196720397375,301.00000000000006
0.03752319536135166,301.05000000000007
0.037759729137635464,301.1
0.037976278405986406,301.15000000000003
0.038171281980368704,301.20000000000005
0.038345361977546635,301.25
0.038502204801185956,301.3
0.03864296977916197,301.35
0.03876364704687161,301.4
0.03885992389198339,301.45
0.03893070586961691,301.5
0.03897765958456921,301.55
0.039000887438264915,301.6
0.038999134310161054,301.65000000000003
0.03897448542084604,301.7
0.03893187415138949,301.75
0.038873801047483024,301.8
0.03879854715316198,301.85
0.03870294834570265,301.90000000000003
0.0385866141277646,301.95000000000005
0.03845039123540598,302.0
0.03829339193569555,302.05
0.03811380916104381,302.1
0.037912232794875746,302.15000000000003
0.037693374435688515,302.20000000000005
0.0374609161066864,302.25000000000006
0.03721439573021105,302.30000000000007
0.03695203441914479,302.35
0.03667390316646646,302.40000000000003
0.036381644419689226,302.45000000000005
0.03607520536989989,302.50000000000006
0.035752839252006556,302.55
0.03541452363790366,302.6
0.03506335270122889,302.65000000000003
0.034704642789789075,302.70000000000005
0.03434125653301318,302.75
0.03397281343789429,302.8
0.03359859859311639,302.85
0.03322000514262841,302.90000000000003
0.032838950316448685,302.95000000000005
0.032453926349994666,303.0
0.03206224249353884,303.05
0.03166347736435648,303.1
0.03126088833703724,303.15000000000003
0.030858872242384622,303.20000000000005
0.030459129584811038,303.25000000000006
0.030061786278831607,303.3
0.02966797403658415,303.35
0.029280923382442876,303.40000000000003
0.028902753272022103,303.45000000000005
0.028532270315675887,303.50000000000006
0.028166929141080883,303.55000000000007
0.02780552673000089,303.6000000000001
0.027450680356045934,303.65000000000003
0.02710563508846969,303.70000000000005
0.026771821235198365,303.75000000000006
0.02644936581707465,303.80000000000007
0.026138533317121283,303.8500000000001
0.02584119616177523,303.9000000000001
0.025559676646534486,303.95000000000005
0.025294731090671187,304.00000000000006
0.0250432904283407,304.05000000000007
0.024802415741425467,304.1000000000001
0.024572313836610113,304.15000000000003
0.02435561308282246,304.2
0.024154904713053933,304.25
0.023970134483545978,304.3
0.023801033759627645,304.35
0.02364951250195876,304.40000000000003
0.02351932588966847,304.45
0.02341333528970545,304.5
0.02333118390748916,304.55
0.023269631086757073,304.6
0.02322566074891778,304.65
0.023199089895341852,304.7
0.023191336373221585,304.75
0.023203617801552823,304.8
0.023235117959775495,304.85
0.023284123920662862,304.9
0.02335153546811979,304.95
0.023440731356641653,305.0
0.023555333735998406,305.05
0.02369649356169411,305.1
0.023862009457946986,305.15000000000003
0.024048711939120126,305.20000000000005
0.024255136729575168,305.25
0.024481960184037796,305.3
0.024730317113765086,305.35
0.02499922177018198,305.40000000000003
0.0252853668119188,305.45000000000005
0.025586544900628314,305.50000000000006
0.025903604885493394,305.55
0.02624004981809736,305.6
0.02659962498572397,305.65000000000003
0.026983114199811923,305.70000000000005
0.02738864148205285,305.75000000000006
0.02781338831920419,305.80000000000007
0.028256578827473254,305.8500000000001
0.028719705991861667,305.90000000000003
0.029203834776021804,305.95000000000005
0.02970802043227641,306.00000000000006
0.0302286211673467,306.05000000000007
0.030762002832198005,306.1
0.0313069932197471,306.15000000000003
0.03186564223395016,306.20000000000005
0.03244074220632662,306.25000000000006
0.03303413833304285,306.3
0.033644989582189914,306.35
0.03426989661268028,306.40000000000003
0.034906919143265866,306.45000000000005
0.03555650974149931,306.50000000000006
0.036220449609636864,306.55
0.03689922650165724,306.6
0.03759048335936995,306.65000000000003
0.038290130280933976,306.70000000000005
0.038994027174739945,306.75000000000006
0.03970069494358753,306.80000000000007
0.04041205192321558,306.85
0.04113124330212623,306.90000000000003
0.04186045504279404,306.95000000000005
0.04259921061655839,307.00000000000006
0.04334476739326873,307.05000000000007
0.04409516904276041,307.1
0.04485042188532849,307.15000000000003
0.04561246968247881,307.2
0.04638355186278048,307.25
0.04716348304255438,307.3
0.04794917177367159,307.35
0.048735972104159184,307.40000000000003
0.04952002076990529,307.45000000000005
0.050299965614440015,307.5
0.05107668866603284,307.55
0.05185225269449372,307.6
0.05262751492085314,307.65000000000003
0.05340090292822858,307.70000000000005
0.054169339570690325,307.75000000000006
0.054930325633501885,307.8
0.05568365012725773,307.85
0.05643180452238487,307.90000000000003
0.05717704096673224,307.95000000000005
0.05792005918305103,308.0
0.05865844994794945,308.05
0.05938760807928604,308.1
0.06010383477311121,308.15000000000003
0.06080501995263437,308.2
0.061490189643857794,308.25
0.062161303732657394,308.3
0.06282170968396031,308.35
0.06347023708051559,308.40000000000003
0.06410234620310505,308.45
0.06471721737797487,308.5
0.06531505126792397,308.55
0.06589246676286778,308.6
0.06645150977074282,308.65000000000003
0.06700100902519653,308.70000000000005
0.06754087910616582,308.75000000000006
0.06806497525572128,308.8
0.06857502501817733,308.85
0.06907210463782422,308.90000000000003
0.06954770635388526,308.95000000000005
0.06999801179854237,309.00000000000006
0.07042943473639028,309.05000000000007
0.07084630083612053,309.1
0.07124386307346466,309.15000000000003
0.07161643010247148,309.20000000000005
